Block,Price Oracle 0,Price Oracle 1,Price Scale 0,Price Scale 1,Fee,VP,A,Gamma,Fee_Gamma,D,lp_price,xcp_profit,xcp_profit_a
8753487,42324725326648342768905,2205207517396052128815,43303071059025599958340,2255069505666988863837,62414881,1004119856875591263,540000,80500000000000,400000000000000,1264723968566536729477873,1365275835586922328694,1008228632032294156,1008165257652865428
8754014,42465569818016469312316,2212059576989796379672,43303071059025599958340,2255069505666988863837,48025235,1004127124740175603,540000,80500000000000,400000000000000,1264733122695376200711260,1369263294829840065931,1008235929636377463,1008165257652865428
8754541,42801548461518983042098,2230823500898238932577,42725233524101839190526,2226620819253473975239,31603475,1004141125935175635,540000,80500000000000,400000000000000,1253782802350734073284831,1375475186183357032491,1008247423728472459,1008165257652865428
8755068,42907714790614729334650,2234332446386193459587,42862971392431752807876,2232987987306490411180,22022594,1004141311115862532,540000,80500000000000,400000000000000,1256324141995432902440752,1378412488627576294008,1008254644186727112,1008165257652865428
8755595,43024539817402570681553,2237665606572198780306,43015628466374830421296,2237759454324510323420,12604177,1004119815484972723,540000,80500000000000,400000000000000,1260349725141675434096980,1380560526837178451677,1008216691904748623,1008211774610803860
8756122,43057775612544321653114,2235945597307797391314,43051425220326960876155,2237171625897653900578,17925220,1004120967592330124,540000,80500000000000,400000000000000,1260590288193762834093228,1380830366520315229663,1008219774921617442,1008211774610803860
8756649,43029102221971548375794,2230532995909237813641,43048860683628529246477,2232278056234754331999,19578363,1004119881818041046,540000,80500000000000,400000000000000,1259644107409382744423955,1379549893625243293879,1008223767317882715,1008211774610803860
8757176,42990382313568380216603,2228064283026085009815,42997082984231116412452,2228223469247365553081,3187989,1004117838830091061,540000,80500000000000,400000000000000,1258373519983788523974706,1378284759414757197790,1008225145097362362,1008211774610803860
8757703,42947092558559889381708,2225900946569741343065,42969823981014548274098,2227140543945382670169,13263581,1004118565582628167,540000,80500000000000,400000000000000,1257904601040912782755741,1377739133556163757418,1008226942316271894,1008211774610803860
8758230,42934160895530505611247,2225689507408297852313,42941629475423733790838,2225870783933722897995,2937966,1004119942683009379,540000,80500000000000,400000000000000,1257392092411162120528573,1377224058005105802501,1008228626912398541,1008211774610803860
8758757,42899037035461913742066,2223441184196571210834,42922366570598335181681,2225171795795811459588,16624851,1004121672420446679,540000,80500000000000,400000000000000,1257074601356546253715259,1376924704226285291043,1008231040081592477,1008211774610803860
8759284,42824888116764499788150,2217955926688479525677,42884065169455590207635,2222358654975973796817,20878345,1004120223257598036,540000,80500000000000,400000000000000,1256168952197854255630329,1374706776760492325171,1008232248574576392,1008211774610803860
8759811,42703509027840639961204,2209589028080714778627,42811339211840758291888,2216921231598377683062,27866432,1004117637207534410,540000,80500000000000,400000000000000,1254430476195335186924748,1373772722849001087408,1008234995146860403,1008211774610803860
8760338,42702937671814642647515,2210146802837914065373,42751631243280702631235,2213011249397202794365,6100669,1004119652726051030,540000,80500000000000,400000000000000,1253111975157834675552823,1371224686929667337369,1008238007388809545,1008211774610803860
8760865,42760972680427152553529,2217405997106044954217,42726761254978128547819,2213623861531319572103,22559826,1004123103164746356,540000,80500000000000,400000000000000,1252988838816948234494386,1372757165668611377066,1008243737020425103,1008211774610803860
8761392,42741657628296130922330,2215438150361082724140,42755781739872017439493,2216843364453287543623,11602029,1004124491236425145,540000,80500000000000,400000000000000,1253881482943208275041619,1373294675322113347443,1008245870442651934,1008211774610803860
8761919,42730883919932140307913,2214086519522605968071,42730437032334845459271,2214064942678925293476,7901262,1004126105045348241,540000,80500000000000,400000000000000,1253111734838691463638081,1372583947042358293697,1008246930219343982,1008211774610803860
8762446,42755651983655252354229,2216456836347428050755,42745616838007033739051,2215493622447984565601,12228343,1004125674550293566,540000,80500000000000,400000000000000,1253529075042654037761920,1373166719889157158288,1008247533677540338,1008211774610803860
8762973,42796348446362100739155,2220367714858117867627,42771484832977692484003,2217982065595289128746,14196015,1004115565859686350,540000,80500000000000,400000000000000,1254327950899254966392292,1374559134795754197140,1008230476169444037,1008229762072513887
8763500,42808737650491352750013,2221283892991307924151,42808133566905586904673,2221249580088461749508,5592276,1004116588063322931,540000,80500000000000,400000000000000,1255303212445863833426172,1374945540764917007564,1008231568763460894,1008229762072513887
8764027,42821349011595176378637,2221834711708054178415,42820236690341357807274,2221760738294666841352,8300057,1004117277839547171,540000,80500000000000,400000000000000,1255518660150275675601224,1375163965845086369238,1008232652595042063,1008229762072513887
8764554,42897274726903178068424,2222542565978071825279,42882098027258933501847,2222434837006235984234,16090631,1004130881897331650,540000,80500000000000,400000000000000,1266359077245223945659684,1376130672695889878419,1008244852598426672,1008238161426277576
8765081,42976480529267959821044,2224265626162634017415,42916905334605777777302,2222859643831325537778,14731700,1004128369081746784,540000,80500000000000,400000000000000,1266788181424267623877541,1376500390214810224927,1008242188948143965,1008241616851599484
8765608,43001530684004489855070,2224870391530462765834,42916905334605777777302,2222859643831325537778,14731700,1004128369081746784,540000,80500000000000,400000000000000,1266788181424267623877541,1376500390214810224927,1008242188948143965,1008241616851599484
8766135,43003929897744949861114,2221088061567955328799,43003956084749170574725,2221896184942082634836,14851536,1004128286182219598,540000,80500000000000,400000000000000,1267460824976291311525412,1377018509207666517529,1008247007285300838,1008241616851599484
8766662,42968939352421219258032,2213782490247098023970,42982453919577023694483,2216125026381330748301,18687981,1004125178937768906,540000,80500000000000,400000000000000,1266147489380845478531769,1375460599389384063975,1008249829848081653,1008241616851599484
8767189,42938433056720124396097,2210090918094581071286,42982453919577023694483,2216125026381330748301,21043817,1004126050322836388,540000,80500000000000,400000000000000,1266148588150240588703318,1374284745048005835606,1008250704812542703,1008241616851599484
8767716,42918236763601116934683,2208286411959560170084,42982453919577023694483,2216125026381330748301,21481043,1004126125681884237,540000,80500000000000,400000000000000,1266148683173920142373063,1373759472442841855433,1008250780481143356,1008241616851599484
8768243,42911877179414922123865,2207709943436651023622,42982453919577023694483,2216125026381330748301,21481043,1004126125681884237,540000,80500000000000,400000000000000,1266148683173920142373063,1373759472442841855433,1008250780481143356,1008241616851599484
8768770,42936974077894643503519,2210876997007298039203,42956357821646174456836,2213034588540137123939,2105900,1004124241180714277,540000,80500000000000,400000000000000,1265316230620384494749094,1374161165633605680986,1008247888079505480,1008246226936191215
8769297,42957495610590583836507,2214466683246361981416,42957472616888309860584,2214447042511370585634,1521058,1004125745298536940,540000,80500000000000,400000000000000,1265598210241745366619207,1375135333590732896495,1008250094935709174,1008246226936191215
8769824,42957928022650921758499,2214866073029460606774,42956833347739007361395,2214505920985682774481,4203400,1004126144655158207,540000,80500000000000,400000000000000,1265603652149443170694891,1375156322238141956216,1008250526148522425,1008246226936191215
8770351,42954146036654378357263,2214522969279550444342,42957263593498075988080,2214701481736351862078,2175607,1004126457253544892,540000,80500000000000,400000000000000,1265645525228587199160162,1375196289909036321512,1008250811916936058,1008246226936191215
8770878,42952903560665186626283,2214426461440743861569,42955478820329874795095,2214642464542956653464,2364279,1004125735393290033,540000,80500000000000,400000000000000,1265622412440260870276249,1375130642047034404259,1008248836283485385,1008248739899463747
8771405,42937412314264258016368,2212722025338353792031,42938944252362929396649,2212887305978208095541,8359837,1004125547089166722,540000,80500000000000,400000000000000,1265125374065195880018143,1374602873005994542860,1008249811636913228,1008248739899463747
8771932,42932192182658779187854,2212127506375490712936,42934422009636193995986,2212400527895014562788,5041729,1004126326981614144,540000,80500000000000,400000000000000,1264989173005286928140824,1374209832823460633826,1008250471225155974,1008248739899463747
8772459,42933537054328186659421,2212224556187457296696,42931866372055857461530,2212066039293675668773,4423316,1004126440771698234,540000,80500000000000,400000000000000,1264906149367440198211866,1374373567619267065680,1008250018015194467,1008249919277169164
8772986,42989040368670465722476,2217649224412018007985,42954050146101709381233,2214219988301754701677,18748462,1004126814079080531,540000,80500000000000,400000000000000,1265534945338249721394268,1375323202505588535571,1008252214895262129,1008249919277169164
8773513,43022919072253852392897,2220850167572531652198,42961468230393463429463,2214947029359576703545,19230694,1004126373926817634,540000,80500000000000,400000000000000,1265745744135708605425971,1377132663517975061063,1008252447508242092,1008249919277169164
8774040,43059539518269017367955,2224419895980277470122,42961468230393463429463,2214947029359576703545,27476665,1004127915576452429,540000,80500000000000,400000000000000,1265747687453317682647874,1378257817880165676965,1008253995492696875,1008249919277169164
8774567,43116787168203745396670,2229587662836849746137,42961468230393463429463,2214947029359576703545,33922743,1004129595540728718,540000,80500000000000,400000000000000,1265749805122655155475810,1379491502140380390417,1008255682360144312,1008249919277169164
8775094,43143313258663400670675,2231965849204239767979,42961468230393463429463,2214947029359576703545,35119960,1004128402155803997,540000,80500000000000,400000000000000,1265966270678859335111356,1380716385063770062089,1008252966647076039,1008252966647076039
8775621,43160683547876888958780,2233333745174069700766,42961468230393463429463,2214947029359576703545,35128660,1004128437839967870,540000,80500000000000,400000000000000,1265968508709214459832752,1381156044574852834015,1008252991197537492,1008252989300685963
8776148,43144156210875176847455,2231270686646289149964,42998507563646027737088,2218294520187057527942,26179556,1004128729328949567,540000,80500000000000,400000000000000,1266970213998664016447975,1380714829924468781904,1008256718165810166,1008252989300685963
8776675,43203332504474290271102,2233005530946742247743,42998507563646027737088,2218294520187057527942,31956484,1004131091899200995,540000,80500000000000,400000000000000,1266973194997065525105328,1380747111073878141346,1008259090448624670,1008252989300685963
8777202,43223187120404545990296,2233614542189109095932,42998507563646027737088,2218294520187057527942,31956484,1004131091899200995,540000,80500000000000,400000000000000,1266973194997065525105328,1380747111073878141346,1008259090448624670,1008252989300685963
8777729,43230061602201299050392,2235239536804255398837,42998507563646027737088,2218294520187057527942,35308124,1004133667066009980,540000,80500000000000,400000000000000,1266976444241457967718246,1382030669210023141610,1008261676201984491,1008252989300685963
8778256,43231840678009054432827,2236679752080123378084,42998507563646027737088,2218294520187057527942,35355365,1004131523932793811,540000,80500000000000,400000000000000,1266983197541836231845254,1382472378586296461837,1008257353869903661,1008257347996146860
8778783,43244002670781019089512,2237623932009220088877,42998507563646027737088,2218294520187057527942,40331211,1004133775671275729,540000,80500000000000,400000000000000,1266987497912224120026795,1382751847034168769208,1008259604425239769,1008257368952629148
8779310,43299418538135732326643,2240184688640389300937,42998507563646027737088,2218294520187057527942,40326971,1004133779510846248,540000,80500000000000,400000000000000,1266987502756885223677814,1383944649147940380812,1008259608280586481,1008257368952629148
8779837,43315832877734076930243,2240943421121461214607,42998507563646027737088,2218294520187057527942,40326971,1004133779510846248,540000,80500000000000,400000000000000,1266987502756885223677814,1383944649147940380812,1008259608280586481,1008257368952629148
8780364,43320633499132032441177,2241163110326552953620,42998507563646027737088,2218294520187057527942,40314947,1004133783264453302,540000,80500000000000,400000000000000,1266987507493080065891806,1384513322302725901532,1008259612049616518,1008257368952629148
8780891,43322397365249286369932,2241250051250840851867,42998507563646027737088,2218294520187057527942,40363846,1004133273971826911,540000,80500000000000,400000000000000,1266993735638771741356351,1384541437476610995220,1008258527059419153,1008258520895710555
8781418,43323021679081049692554,2241281919496628307001,42998507563646027737088,2218294520187057527942,40371199,1004133285889151440,540000,80500000000000,400000000000000,1266996076007940050465485,1384577240027611613285,1008258533769604208,1008258531451273837
8781945,43323230609543221486136,2241290981262975922614,42998507563646027737088,2218294520187057527942,40355792,1004133290704957211,540000,80500000000000,400000000000000,1266996082084431190299873,1384582997133435952493,1008258538605194595,1008258531451273837
8782472,43308566306466326491227,2240092235676983932585,43063442925621455558436,2222892594993943144501,27556948,1004130372590529319,540000,80500000000000,400000000000000,1268505115701966617058740,1384257821691466055669,1008260603473016440,1008258531451273837
8782999,43256708741389074852009,2235489777411553934019,43063442925621455558436,2222892594993943144501,24505463,1004131657286520694,540000,80500000000000,400000000000000,1268506738642056533624265,1382833974128759726559,1008261893453272885,1008258531451273837
8783526,43228646118061242661289,2230055682266404464817,43232458958046004588960,2230723752433617725677,18803210,1004133437993454030,540000,80500000000000,400000000000000,1271664370783550044539396,1381414092549592889036,1008263633282697902,1008262323011150899
8784053,43200486597791122042819,2225298100114120936868,43224386059043072745910,2229342282907605353935,18190108,1004132293120818498,540000,80500000000000,400000000000000,1271321214298821720601248,1379974731833273118448,1008263763232993863,1008262323011150899
8784580,43186024691567142930253,2223050754849363675068,43224386059043072745910,2229342282907605353935,19547200,1004132517500280384,540000,80500000000000,400000000000000,1271321498383271451694990,1379360624957750943189,1008263988535657843,1008262323011150899
8785107,43173011506506623718361,2220021093287853869849,43224386059043072745910,2229342282907605353935,26282903,1004133054443904450,540000,80500000000000,400000000000000,1272539588107770696209521,1379249983432565871470,1008263794814625847,1008263794814625847
8785634,43176627644332218390485,2219936638803358836179,43212994554704945311329,2227196295517168138180,11587056,1004132920494371446,540000,80500000000000,400000000000000,1272019203749627654278441,1378240460134834342187,1008265350618755481,1008263794814625847
8786161,43237152539779478159289,2224640444920851282987,43183176172428019384368,2220528188169775991430,17827522,1004135876335069946,540000,80500000000000,400000000000000,1270459868638544182143887,1378915596622763806533,1008268116559266332,1008263794814625847
8786688,43265214609371951006857,2226798666953483687877,43204165079157759815465,2222127509621511951481,16395493,1004133429664689083,540000,80500000000000,400000000000000,1270977460346818999789868,1380743315879382876267,1008266014343427130,1008265980325181328
8787215,43247810132025228897531,2224673544794246460374,43258337261848143810786,2225797924811398404492,15105352,1004134773589822284,540000,80500000000000,400000000000000,1272209841830963069300763,1380680212599595788883,1008268587012805002,1008265980325181328
8787742,43212493821726578986505,2221486713665871474030,43228567439030107428124,2222939107739764071538,1739802,1004135349641356192,540000,80500000000000,400000000000000,1271373880624546705678803,1379242860202182195489,1008270312498672628,1008265980325181328
8788269,43226316431857915010574,2223144037828008008718,43215542213892164762385,2221808594843671513264,7530787,1004136395619579414,540000,80500000000000,400000000000000,1271031957937090218784586,1379418855756403837736,1008270811626813399,1008265980325181328
8788796,43240912223934824333073,2224816189820486825232,43227170745401682349450,2223208920694022182078,10576947,1004135952172497709,540000,80500000000000,400000000000000,1271412386642729906557697,1380181081305454671807,1008271403048680510,1008265980325181328
8789323,43251200242900080365025,2225856061810228500350,43245581558238047197050,2225286392008140140799,13253575,1004136104675936417,540000,80500000000000,400000000000000,1271998597750697912504104,1380622054339907537980,1008270580839093669,1008268965929983760
8789850,43278154774506456706799,2228611352247556876213,43253473118135671542490,2226091592440255911278,12532702,1004135488321279507,540000,80500000000000,400000000000000,1272228595960665567740859,1381326265972215046176,1008270592655926894,1008268965929983760
8790377,43288049211632757904840,2229622124503014775059,43253473118135671542490,2226091592440255911278,12542351,1004135490144161749,540000,80500000000000,400000000000000,1272228598270237276062087,1381650047255326323088,1008270594486315899,1008268965929983760
8790904,43324778321474303506315,2233407759502382861945,43261013092326623213447,2226861761403203091027,23623600,1004136761092050918,540000,80500000000000,400000000000000,1272450840560344858135084,1382973791418715391319,1008272624790938401,1008268965929983760
8791431,43350673092115718293029,2235334823078609605575,43261013092326623213447,2226861761403203091027,22288724,1004137258239841854,540000,80500000000000,400000000000000,1272451470550351171561160,1383064212194859587708,1008273123986394137,1008268965929983760
8791958,43359392462695654100493,2235974648651553886747,43261013092326623213447,2226861761403203091027,22558972,1004136278364398727,540000,80500000000000,400000000000000,1272458947646856362285797,1383773250004190471309,1008271099578568559,1008271055529481460
8792485,43414734628096186676679,2241300605552635356680,43280883767648025864331,2228699140748767201628,30092552,1004138232843006280,540000,80500000000000,400000000000000,1273006143005070917090372,1385218242939311743632,1008275034040377825,1008271055529481460
8793012,43432717267024212772376,2243011237621835578724,43280883767648025864331,2228699140748767201628,30501013,1004138326365771363,540000,80500000000000,400000000000000,1273006261569478254600273,1386002021444063905585,1008275127948433572,1008271055529481460
8793539,43447204736075578557901,2244414787203722668208,43280883767648025864331,2228699140748767201628,32360332,1004137810319771902,540000,80500000000000,400000000000000,1273011924002018087865710,1386228585740963015443,1008273578182958470,1008273127250524570
8794066,43454700603986075267470,2245144708771941667989,43280883767648025864331,2228699140748767201628,32360332,1004137810319771902,540000,80500000000000,400000000000000,1273011924002018087865710,1386228585740963015443,1008273578182958470,1008273127250524570
8794593,43456920059394266909614,2245360831626757559940,43280883767648025864331,2228699140748767201628,32360332,1004137810319771902,540000,80500000000000,400000000000000,1273011924002018087865710,1386228585740963015443,1008273578182958470,1008273127250524570
8795120,43460538674839864839214,2245352762433654325159,43280883767648025864331,2228699140748767201628,37462676,1004140015236687965,540000,80500000000000,400000000000000,1273014719321043758392509,1386817376244483939132,1008275792181321746,1008273127250524570
8795647,43598685458612365192058,2255022448536175619464,43323061010123985515527,2232508863147121068821,50016053,1004142618272613106,540000,80500000000000,400000000000000,1274156589135983581357219,1389399679417681592456,1008282554043778075,1008273127250524570
8796174,43701928197892484518498,2262650475475613855450,43323061010123985515527,2232508863147121068821,49904463,1004142662468062801,540000,80500000000000,400000000000000,1274156645215590614354490,1392899630681907905595,1008282598421439260,1008273127250524570
8796701,43771418004149084857551,2267360116389875286369,43323061010123985515527,2232508863147121068821,55609200,1004145696649272888,540000,80500000000000,400000000000000,1274160495288190974789537,1393966161295503637760,1008285645112142611,1008273127250524570
8797228,43824706052524122169086,2270509031986643649598,43323061010123985515527,2232508863147121068821,55609200,1004145696649272888,540000,80500000000000,400000000000000,1274160495288190974789537,1393966161295503637760,1008285645112142611,1008273127250524570
8797755,43875938525448014406469,2272652227802096949091,43323061010123985515527,2232508863147121068821,61284004,1004149481214379992,540000,80500000000000,400000000000000,1274165297522933809632967,1396919239318460014864,1008289445280467999,1008273127250524570
8798282,43944944905143527983583,2275496533740341206172,43323061010123985515527,2232508863147121068821,60249248,1004151681949225566,540000,80500000000000,400000000000000,1274168090035424967516448,1397865814240574331695,1008291655088627204,1008273127250524570
8798809,44004223309537567208935,2273276687991550857471,43323061010123985515527,2232508863147121068821,58890258,1004151095192393348,540000,80500000000000,400000000000000,1274190643985752294782617,1398398652470543769241,1008285110906890835,1008285086568366630
8799336,44026371686132702327832,2272309172509936157042,43323061010123985515527,2232508863147121068821,58831885,1004151127481687078,540000,80500000000000,400000000000000,1274190684958386959359212,1398422141916836195227,1008285143329117196,1008285086568366630
8799863,44076943342896940731630,2274287833074818304563,43465247744557804110248,2240491221029344919508,55684060,1004144472287366149,540000,80500000000000,400000000000000,1277093145933267861909424,1399299402819517502769,1008287931975487758,1008285086568366630
8800390,44110212678341146122830,2275778346061744458717,43465247744557804110248,2240491221029344919508,55772846,1004143927788736426,540000,80500000000000,400000000000000,1277098045588960694588856,1400017929989342684585,1008286634151255353,1008286594950043878
8800917,44130878385269003245521,2276640763914847100438,43465247744557804110248,2240491221029344919508,56861097,1004144546918218737,540000,80500000000000,400000000000000,1277098833014975975132153,1400197743512080798757,1008287255835024528,1008286594950043878
8801444,44146203176612508200458,2277268333593138250037,43465247744557804110248,2240491221029344919508,56944671,1004144591274610686,540000,80500000000000,400000000000000,1277098889428663196590502,1400507343665668231498,1008287300374413657,1008286594950043878
8801971,44150833530731933794270,2277461122332693788142,43465247744557804110248,2240491221029344919508,56944671,1004144591274610686,540000,80500000000000,400000000000000,1277098889428663196590502,1400507343665668231498,1008287300374413657,1008286594950043878
8802498,44152204534679029840720,2277518205250343098132,43465247744557804110248,2240491221029344919508,56944671,1004144591274610686,540000,80500000000000,400000000000000,1277098889428663196590502,1400507343665668231498,1008287300374413657,1008286594950043878
8803025,44152610475947121473013,2277535106960966187801,43465247744557804110248,2240491221029344919508,56944671,1004144591274610686,540000,80500000000000,400000000000000,1277098889428663196590502,1400507343665668231498,1008287300374413657,1008286594950043878
8803552,44162336810182379967589,2278265751203662809310,43465247744557804110248,2240491221029344919508,59125832,1004145714969497920,540000,80500000000000,400000000000000,1277110037779095544074957,1401044111968594075520,1008287830991916438,1008287795328919765
8804079,44181732926408856156404,2279718136291359868904,43465247744557804110248,2240491221029344919508,59208676,1004145764940796475,540000,80500000000000,400000000000000,1277110101334460103835727,1401464656950754219642,1008287881169347342,1008287795328919765
8804606,44188725508181833003744,2280243693429567790713,43465247744557804110248,2240491221029344919508,59488678,1004145922372085525,540000,80500000000000,400000000000000,1277110301561455557732512,1401736292397677412435,1008288039250042802,1008287795328919765
8805133,44190032401818210319720,2280340294451192811820,43465247744557804110248,2240491221029344919508,59210815,1004146078132793941,540000,80500000000000,400000000000000,1277110499663744144244620,1401820884090800726262,1008288195653266458,1008287795328919765
8805660,44190055586332688341613,2280341004709713621734,43465247744557804110248,2240491221029344919508,59210815,1004146078132793941,540000,80500000000000,400000000000000,1277110499663744144244620,1401820884090800726262,1008288195653266458,1008287795328919765
8806187,44184320776451852298847,2280719005254341742220,43465247744557804110248,2240491221029344919508,59383597,1004146751070738573,540000,80500000000000,400000000000000,1277119212604920011637025,1401835373473898036923,1008288515554336485,1008288509902047841
8806714,44181694083354529993577,2280968359224953607505,43465247744557804110248,2240491221029344919508,59389696,1004146814209098058,540000,80500000000000,400000000000000,1277119292907138651583699,1401845859071491948787,1008288578953120269,1008288509902047841
8807241,44180923324305919767757,2281042717926374726641,43465247744557804110248,2240491221029344919508,59389696,1004146814209098058,540000,80500000000000,400000000000000,1277119292907138651583699,1401845859071491948787,1008288578953120269,1008288509902047841
8807768,44180695109860404377904,2281064734832753787209,43465247744557804110248,2240491221029344919508,59389696,1004146814209098058,540000,80500000000000,400000000000000,1277119292907138651583699,1401845859071491948787,1008288578953120269,1008288509902047841
8808295,44180918823100437804995,2281088480993274215473,43465247744557804110248,2240491221029344919508,59431168,1004146883855852452,540000,80500000000000,400000000000000,1277125020240029960389543,1401873083516951256609,1008288611038240214,1008288585913374203
8808822,44181182014914358429286,2281105757546580464832,43465247744557804110248,2240491221029344919508,59422280,1004146895213031677,540000,80500000000000,400000000000000,1277125034684667472865187,1401884930055957071926,1008288622442263518,1008288585913374203
8809349,44181233508542400170758,2281108812310952809697,43465247744557804110248,2240491221029344919508,59422280,1004146895213031677,540000,80500000000000,400000000000000,1277125034684667472865187,1401884930055957071926,1008288622442263518,1008288585913374203
8809876,44179910842222475145076,2280999504975348697155,43465247744557804110248,2240491221029344919508,59254014,1004149011230414544,540000,80500000000000,400000000000000,1277133575256769004670208,1401856866240948013064,1008290034077627727,1008290018039917994
8810403,44179066951214388152132,2280923001471713110145,43465247744557804110248,2240491221029344919508,59254014,1004149011230414544,540000,80500000000000,400000000000000,1277133575256769004670208,1401856866240948013064,1008290034077627727,1008290018039917994
8810930,44179389134152794169978,2280943100259738120155,43465247744557804110248,2240491221029344919508,59448077,1004150180901653431,540000,80500000000000,400000000000000,1277137984739694179337384,1401830603044315457104,1008291175871664880,1008290083712321994
8811457,44181199202595373845247,2281075655071054580430,43465247744557804110248,2240491221029344919508,59448077,1004150180901653431,540000,80500000000000,400000000000000,1277137984739694179337384,1401830603044315457104,1008291175871664880,1008290083712321994
8811984,44181735146697117531737,2281114903293724854976,43465247744557804110248,2240491221029344919508,59448077,1004150180901653431,540000,80500000000000,400000000000000,1277137984739694179337384,1401830603044315457104,1008291175871664880,1008290083712321994
8812511,44181893834663515356757,2281126524320283429750,43465247744557804110248,2240491221029344919508,59448077,1004150180901653431,540000,80500000000000,400000000000000,1277137984739694179337384,1401830603044315457104,1008291175871664880,1008290083712321994
8813038,44182084429959171823909,2281138456807385921049,43465247744557804110248,2240491221029344919508,59492163,1004150000408880586,540000,80500000000000,400000000000000,1277144076780566904788973,1401903399088063517528,1008290700726449391,1008290673962652158
8813565,44182596492103058658566,2281168931208111760110,43465247744557804110248,2240491221029344919508,59492163,1004150000408880586,540000,80500000000000,400000000000000,1277144076780566904788973,1401903399088063517528,1008290700726449391,1008290673962652158
8814092,44174793343517372308122,2280572826644223938286,43465247744557804110248,2240491221029344919508,53551945,1004152930341690164,540000,80500000000000,400000000000000,1277147803262000548787530,1401925828298349673755,1008293642741093067,1008290673962652158
8814619,44099396271766720594140,2274884496372891270826,43465247744557804110248,2240491221029344919508,48191163,1004155464917454423,540000,80500000000000,400000000000000,1277151026902316394983274,1400294415304301526180,1008296187768402081,1008290673962652158
8815146,43911022888422307234775,2260187569740591192430,43951683435746301184799,2263415708154738146885,44744448,1004173274468251539,540000,80500000000000,400000000000000,1286293446824556289081722,1395377141023006038261,1008306241438689921,1008305639666131731
8815673,43772230380271642377727,2251229465925110972792,43787095689880755599810,2251691906331468940546,15343203,1004169767158085676,540000,80500000000000,400000000000000,1282459412374897197292538,1391527610180479085122,1008314292127048881,1008305639666131731
8816200,43700209633192080070434,2247671669339466298450,43734618208184382262550,2249254972282828283991,15963949,1004165665746427423,540000,80500000000000,400000000000000,1281484399869862197274186,1390368029215901293191,1008310438801998105,1008309996834108532
8816727,43655701338037446506876,2246659791776974926052,43660083705471263278842,2246344116429958880142,9343223,1004164851499583998,540000,80500000000000,400000000000000,1280202228084619948685550,1389263714601053266246,1008312800277205818,1008309996834108532
8817254,43640725920496692492572,2247289591996480622535,43640924725151208672491,2247243694362117068893,9939777,1004166388451331960,540000,80500000000000,400000000000000,1280187743500352194443632,1389235484441300401611,1008315146811580157,1008309996834108532
8817781,43697367765298501565325,2251023890303554973826,43682403102042549519493,2250587157382144574726,20011736,1004174468595687305,540000,80500000000000,400000000000000,1281238284851335551754508,1390584155163083762411,1008326231396682308,1008309996834108532
8818308,43788870031592690484695,2252182638045866410018,43781091403465041121270,2252088513551954063163,13659943,1004167811376520074,540000,80500000000000,400000000000000,1282490266496862360314905,1391806445380804499102,1008319620125545485,1008318471112461702
8818835,43835645547878496438479,2250892576576847037115,43828069082503267366084,2251580528184260092829,12151100,1004170099428694155,540000,80500000000000,400000000000000,1282855266430841954531750,1392053876496499337069,1008324332852531731,1008318471112461702
8819362,43839870590574161631736,2248460929694899011758,43842968515667305570885,2249175713089503464746,14862344,1004169275088145743,540000,80500000000000,400000000000000,1282542631696110092734868,1391663203757028311815,1008326010656457893,1008318471112461702
8819889,43830988034934973974895,2246184399665646599536,43828681837160197961099,2246115861217976914095,1897004,1004165482978903224,540000,80500000000000,400000000000000,1282191935539429069100828,1390998921127937587857,1008322847096449070,1008322242758386946
8820416,43823005242672996786672,2246872039798843306114,43838480409778523946828,2246537596315390426483,18401116,1004171053016945971,540000,80500000000000,400000000000000,1282380908769960171584084,1391239955696121942487,1008328412154314599,1008322755659902051
8820943,43752381031992893827209,2247629717420177912743,43797044340651786193047,2247084557796569710130,15925102,1004167190268984702,540000,80500000000000,400000000000000,1282079221122432041015803,1390739764974071109082,1008325595474601036,1008325593564834994
8821470,43726638976349880823703,2247931342249565177580,43797044340651786193047,2247084557796569710130,15925102,1004167190268984702,540000,80500000000000,400000000000000,1282079221122432041015803,1390739764974071109082,1008325595474601036,1008325593564834994
8821997,43717857269653638364679,2248037852061637868658,43782308132965527821704,2247261591033332499749,15086302,1004166360003585669,540000,80500000000000,400000000000000,1281968017341817513610821,1390256484409761856106,1008325596725955287,1008325593564834994
8822524,43709593548438882464064,2248598499497831999500,43712954336058590445674,2248420664163354759726,3614681,1004164567213342265,540000,80500000000000,400000000000000,1290961193057679257589803,1390228214356161878939,1008327013197746288,1008326284853826653
8823051,43710148252509818768295,2249726041470409318067,43709876041702770348866,2248907737150940538002,7866546,1004164676025781646,540000,80500000000000,400000000000000,1291029713502699771052280,1390469229630872468012,1008327296293693634,1008326650487498597
8823578,43704636541060221589284,2250075653448360719372,43709963371408326150722,2250370995304685083958,6234644,1004164710703250723,540000,80500000000000,400000000000000,1291313014784983387351745,1390571556340083981549,1008327853606267958,1008326978211786894
8824105,43709475153416515168339,2251335450094828995075,43707717446683545070750,2251006438286992263399,11265880,1004165797458746532,540000,80500000000000,400000000000000,1291413825355900731204592,1390799795673644564908,1008329554275383660,1008326978211786894
8824632,43763328197005855801977,2256110512846584756060,43727674510816243218507,2253021241541484900082,18862676,1004165006562322175,540000,80500000000000,400000000000000,1291999228754366015736960,1392348436192198493494,1008329456219274644,1008328914462937296
